611;244;45;248;land;false;desert;1
612;145;212;146;land;false;plains;1
613;212;236;63;land;false;plains;1
614;171;251;172;land;false;plains;1
615;159;182;235;land;false;plains;1
616;241;207;80;land;false;mountain;1
617;225;243;165;land;false;plains;1
618;211;95;203;land;true;plains;1
619;249;134;139;land;false;plains;1
620;190;189;221;land;false;plains;1
621;220;212;95;land;false;desert;1
622;159;220;132;land;false;mountain;1
623;104;252;195;land;false;mountain;1
624;243;56;202;land;false;plains;1
625;195;240;184;land;false;plains;1
626;189;227;208;land;false;desert;1
627;233;200;70;land;false;desert;1
628;243;161;242;land;false;desert;1
629;213;127;209;land;false;plains;1
630;38;226;239;land;true;plains;1
631;153;221;233;land;false;plains;1
632;220;155;188;land;false;mountain;1
633;99;218;198;land;false;plains;1
634;163;156;210;land;false;plains;1
635;207;205;168;land;false;mountain;1
636;217;190;94;land;false;desert;1
637;242;233;245;land;false;desert;1
638;206;135;214;land;false;plains;1
639;253;26;238;land;true;mountain;1
640;193;236;234;land;false;plains;1
641;68;225;252;land;false;mountain;1
642;248;178;200;land;false;plains;1
643;208;154;227;land;false;mountain;1
644;162;213;216;land;false;desert;1
645;141;240;180;land;false;plains;1
646;142;135;236;land;false;desert;1
647;230;243;140;land;false;desert;1
648;123;215;175;land;true;desert;1
649;113;158;245;land;true;mountain;1
650;124;204;233;land;false;plains;1
651;225;220;143;land;false;mountain;1
652;214;253;77;land;false;desert;1
653;232;28;241;land;false;mountain;1
654;162;190;172;land;false;desert;1
655;244;83;217;land;false;desert;1
656;159;240;131;land;false;mountain;1
657;173;191;239;land;false;plains;1
658;237;189;252;land;false;plains;1
659;159;221;139;land;true;mountain;1
660;145;223;231;land;false;plains;1
661;230;152;227;land;false;urban;1
662;148;202;240;land;false;desert;1
663;113;253;217;land;false;desert;1
664;208;79;217;land;false;urban;1
665;126;244;187;land;false;mountain;1
666;243;172;163;land;false;plains;1
667;231;88;189;land;false;mountain;1
668;245;184;181;land;false;plains;1
669;172;236;189;land;false;plains;1
670;57;229;219;land;false;desert;1
671;191;136;188;land;false;plains;1
672;248;109;147;land;false;desert;1
673;175;125;201;land;false;plains;1
674;118;214;238;land;false;mountain;1
675;167;150;227;land;false;desert;1
676;213;187;239;land;false;mountain;1
677;137;229;153;land;true;mountain;1
678;120;187;254;land;false;plains;1
679;211;129;226;land;false;mountain;1
680;143;154;249;land;false;mountain;1
681;242;166;121;land;false;plains;1
682;250;167;151;land;false;plains;1
683;223;228;147;land;false;desert;1
684;210;154;139;land;false;mountain;1
685;107;172;224;land;false;plains;1
686;178;175;236;land;false;plains;1
687;225;241;156;land;false;mountain;1
688;204;216;118;land;false;desert;1
689;135;249;168;land;false;plains;1
690;100;235;197;land;false;desert;1
691;228;119;218;land;false;desert;1
692;221;235;102;land;false;desert;1
693;85;243;242;land;false;desert;1
694;232;205;169;land;false;desert;1
695;178;230;137;land;false;plains;1
696;234;240;133;land;false;plains;1
697;172;182;151;land;false;desert;1
698;206;188;251;land;true;mountain;1
699;185;152;198;land;false;plains;1
700;145;142;214;land;true;desert;1
701;174;155;185;land;false;plains;1
702;141;157;233;land;true;desert;1
703;130;193;203;land;false;plains;1
704;225;251;222;land;false;mountain;1
705;179;219;243;land;true;plains;1
706;232;247;53;land;false;plains;1
707;189;252;155;land;false;desert;1
708;189;110;243;land;false;mountain;1
709;241;159;206;land;false;mountain;1
710;139;238;129;land;false;mountain;1
711;252;172;110;land;false;urban;1
712;174;240;162;land;false;mountain;1
713;205;96;229;land;false;plains;1
714;214;161;252;land;false;plains;1
715;247;237;25;land;false;mountain;1
716;236;146;221;land;false;mountain;1
717;198;229;201;land;true;plains;1
718;235;94;205;land;false;plains;1
719;232;116;247;land;false;mountain;1
720;243;231;119;land;false;plains;1
721;198;201;223;land;false;desert;1
722;227;188;242;land;false;mountain;1
723;171;203;225;land;false;plains;1
724;179;220;160;land;false;plains;1
725;209;249;181;land;false;mountain;1
726;220;190;230;land;false;mountain;1
727;175;122;212;land;false;plains;1
728;216;253;67;land;false;plains;1
729;170;194;237;land;false;urban;1
730;163;240;189;land;false;plains;1
731;245;177;181;land;false;plains;1
732;233;85;183;land;false;urban;1
733;190;183;181;land;false;urban;1
734;245;55;212;land;false;desert;1
735;200;185;154;land;false;desert;1
736;181;91;234;land;false;plains;1
737;240;183;223;land;false;plains;1
738;198;237;173;land;false;desert;1
739;220;172;111;land;false;plains;1
740;25;236;253;land;true;plains;1
741;185;245;83;land;false;plains;1
742;205;169;135;land;false;mountain;1
743;186;197;141;land;false;plains;1
744;244;130;239;land;false;mountain;1
745;182;171;154;land;false;mountain;1
746;106;253;199;land;true;plains;1
747;179;107;223;land;true;plains;1
748;247;207;231;land;false;mountain;1
749;170;137;234;land;false;plains;1
750;250;72;194;land;false;desert;1
751;242;201;131;land;true;plains;1
752;188;172;223;land;false;mountain;1
753;205;249;70;land;false;plains;1
754;236;140;228;land;false;plains;1
755;254;82;205;land;false;plains;1
756;186;228;247;land;true;desert;1
757;236;124;147;land;false;mountain;1
758;233;180;170;land;false;plains;1
759;126;238;212;land;false;desert;1
760;205;235;111;land;false;desert;1
761;201;254;171;land;false;desert;1
762;184;181;252;land;false;plains;1
763;233;197;82;land;true;urban;1
764;202;146;210;land;false;mountain;1
765;246;45;231;land;false;plains;1
766;209;90;239;land;false;mountain;1
767;249;84;242;land;false;mountain;1
768;187;150;171;land;false;desert;1
769;211;176;251;land;false;plains;1
770;80;253;225;land;false;mountain;1
771;118;214;215;land;true;plains;1
772;244;108;217;land;false;desert;1
773;248;193;111;land;false;plains;1
774;184;229;94;land;false;urban;1
775;165;248;221;land;false;desert;1
776;127;207;238;land;false;mountain;1
777;152;157;223;land;false;urban;1
778;177;145;209;land;false;urban;1
779;216;169;206;land;false;mountain;1
780;147;189;177;land;false;desert;1
781;252;155;127;land;false;plains;1
782;202;228;166;land;true;mountain;1
783;230;169;129;land;false;desert;1
784;217;239;76;land;false;desert;1
785;236;80;211;land;false;mountain;1
786;39;252;248;land;true;plains;1
787;86;207;245;land;false;desert;1
788;182;213;191;land;false;plains;1
789;220;158;217;land;false;plains;1
790;79;230;214;land;false;desert;1
791;227;30;252;land;false;plains;1
792;233;159;231;land;false;mountain;1
793;156;132;241;land;false;desert;1
794;84;187;250;land;false;plains;1
795;112;251;139;land;false;plains;1
796;125;228;233;land;false;plains;1
797;221;110;250;land;false;plains;1
798;129;233;252;land;false;mountain;1
799;207;153;163;land;false;plains;1
800;209;176;189;land;false;plains;1
801;220;142;152;land;false;plains;1
802;157;119;248;land;false;mountain;1
803;240;22;248;land;true;plains;1
804;42;245;225;land;true;mountain;1
805;99;222;238;land;true;plains;1
806;193;117;242;land;false;desert;1
807;215;117;221;land;false;plains;1
808;191;89;232;land;false;desert;1
809;165;161;194;land;false;plains;1
810;207;102;236;land;false;desert;1
