3;floating_harbor;4921.40;9.50;1449.50;0.38;5315
3;floating_harbor;4970.00;9.50;1452.00;0.00;5500
3;floating_harbor;4951.95;9.50;1449.95;-0.79;6514
3;floating_harbor;4962.13;9.50;1451.26;-0.46;6515
3;floating_harbor;4977.40;9.50;1451.50;0.38;6518
4;arms_factory;450.00;11.75;1378.00;3.35;0
4;arms_factory;464.00;15.00;1354.00;6.01;0
4;arms_factory;452.00;10.62;1390.00;2.40;0
4;arms_factory;477.00;12.07;1386.00;3.96;0
4;arms_factory;462.00;12.35;1375.00;1.80;0
4;arms_factory;474.00;11.10;1390.00;3.00;0
4;industrial_complex;442.00;14.30;1354.00;0.84;0
4;industrial_complex;492.00;14.70;1369.00;2.40;0
4;industrial_complex;442.00;13.50;1360.00;5.07;0
4;industrial_complex;465.00;15.10;1358.00;1.45;0
4;industrial_complex;442.00;10.75;1386.00;4.47;0
4;industrial_complex;456.00;13.60;1364.00;0.85;0
4;air_base;453.00;11.73;1380.00;3.51;0
4;supply_node;462.00;11.82;1381.00;1.44;0
4;supply_node;462.00;14.98;1355.00;4.37;0
4;supply_node;477.00;15.23;1365.00;0.68;0
4;supply_node;445.00;13.40;1360.00;3.61;0
4;supply_node;479.00;12.30;1385.00;0.26;0
4;supply_node;449.00;12.45;1373.00;2.85;0
4;supply_node;441.00;10.75;1386.00;5.79;0
4;supply_node;431.00;12.35;1375.00;0.98;0
4;supply_node;462.00;10.55;1391.00;5.02;0
4;supply_node;490.00;10.80;1392.00;1.67;0
4;supply_node;427.00;10.65;1387.00;3.15;0
4;supply_node;496.00;12.85;1382.00;0.91;0
4;supply_node;489.00;14.15;1373.00;2.39;0
4;supply_node;464.00;13.43;1368.00;5.32;0
4;naval_base;427.00;10.05;1391.00;-3.79;15513
4;naval_base;477.00;10.20;1395.00;-3.04;15631
4;naval_base;489.00;10.20;1395.00;-2.82;18991
4;naval_base;454.00;10.03;1394.00;-1.89;15513
4;naval_base;435.00;10.00;1392.00;-3.28;15513
4;bunker;470.00;13.78;1371.00;2.03;0
4;bunker;467.00;15.25;1358.00;5.05;0
4;bunker;493.00;14.55;1371.00;6.25;0
4;bunker;427.00;11.73;1380.00;4.09;0
4;bunker;453.00;12.95;1370.00;0.47;0
4;bunker;472.00;10.65;1392.00;2.04;0
4;bunker;456.00;11.88;1379.00;4.70;0
4;bunker;485.00;15.20;1365.00;2.54;0
4;bunker;454.00;13.65;1361.00;3.74;0
4;bunker;498.00;13.93;1377.00;0.48;0
4;bunker;478.00;12.82;1379.00;3.14;0
4;bunker;443.00;11.03;1383.00;5.81;0
4;bunker;489.00;11.55;1388.00;2.54;0
4;bunker;429.00;10.80;1386.00;5.21;0
4;coastal_bunker;467.00;10.05;1395.00;-3.79;0
4;coastal_bunker;482.00;10.20;1395.00;-2.82;0
4;coastal_bunker;440.00;10.00;1393.00;-3.28;0
4;coastal_bunker;421.00;10.15;1390.00;-2.11;0
4;coastal_bunker;480.00;10.23;1395.00;-3.04;0
4;dockyard;463.00;10.05;1395.00;-3.79;0
4;anti_air_building;443.00;12.70;1368.00;5.72;0
4;anti_air_building;459.00;13.43;1366.00;0.64;0
4;anti_air_building;423.00;10.90;1386.00;4.76;0
4;synthetic_refinery;483.00;15.32;1366.00;2.61;0
4;fuel_silo;496.00;13.32;1379.00;2.71;0
4;radar_station;463.00;12.82;1372.00;1.59;0
4;rocket_site;458.00;14.43;1352.00;3.21;0
4;nuclear_reactor;448.00;11.40;1381.00;4.77;0
4;floating_harbor;477.30;9.50;1401.97;0.10;4141
4;floating_harbor;442.99;9.50;1399.93;-0.14;4817
4;floating_harbor;469.20;9.50;1400.60;-0.64;6594
4;floating_harbor;486.79;9.50;1401.64;0.32;6595
4;floating_harbor;434.20;9.50;1396.60;-0.64;6601
5;arms_factory;3234.00;9.98;1317.00;2.40;0
5;arms_factory;3232.00;9.90;1333.00;3.96;0
5;arms_factory;3231.00;9.93;1314.00;1.80;0
5;arms_factory;3254.00;10.00;1331.00;3.00;0
5;arms_factory;3219.00;10.12;1332.00;0.84;0
5;arms_factory;3224.00;9.82;1341.00;2.40;0
5;industrial_complex;3237.00;10.00;1320.00;5.07;0
5;industrial_complex;3217.00;10.10;1337.00;1.45;0
5;industrial_complex;3222.00;10.15;1317.00;4.47;0
5;industrial_complex;3236.00;9.90;1329.00;0.85;0
5;industrial_complex;3249.00;9.93;1326.00;3.51;0
5;industrial_complex;3218.00;9.80;1343.00;1.35;0
5;air_base;3223.00;10.05;1329.00;1.46;0
5;supply_node;3235.00;9.93;1321.00;0.68;0
5;supply_node;3222.00;9.93;1339.00;3.61;0
5;supply_node;3239.00;9.80;1343.00;0.26;0
5;supply_node;3236.00;9.88;1334.00;2.85;0
5;supply_node;3248.00;9.98;1329.00;5.79;0
5;supply_node;3224.00;10.00;1327.00;0.98;0
5;supply_node;3225.00;9.98;1313.00;5.02;0
5;naval_base;3235.00;9.70;1345.00;-3.14;19049
5;naval_base;3216.00;9.75;1345.00;-2.45;16053
5;bunker;3234.00;9.80;1343.00;5.13;0
5;bunker;3250.00;10.00;1329.00;1.52;0
5;bunker;3219.00;10.00;1339.00;4.54;0
5;bunker;3235.00;9.90;1330.00;5.74;0
5;bunker;3228.00;9.90;1314.00;3.58;0
5;bunker;3233.00;9.95;1322.00;5.14;0
5;bunker;3228.00;10.07;1324.00;1.52;0
5;coastal_bunker;3218.00;9.75;1345.00;-2.45;0
5;coastal_bunker;3233.00;9.70;1345.00;-3.14;0
5;dockyard;3223.00;9.53;1344.00;-3.52;0
5;anti_air_building;3228.00;9.90;1338.00;6.25;0
5;anti_air_building;3227.00;10.05;1320.00;4.09;0
5;anti_air_building;3222.00;10.00;1332.00;0.47;0
5;synthetic_refinery;3224.00;10.00;1313.00;2.04;0
5;fuel_silo;3240.00;9.85;1341.00;4.70;0
5;radar_station;3235.00;9.85;1327.00;4.03;0
5;rocket_site;3222.00;9.90;1340.00;3.74;0
5;nuclear_reactor;3224.00;10.05;1325.00;0.48;0
5;floating_harbor;3226.60;9.50;1350.50;-0.38;3042
5;floating_harbor;3239.00;9.50;1353.00;0.00;6758
6;arms_factory;3088.00;9.90;1323.00;1.80;0
6;arms_factory;3088.00;9.90;1323.00;3.00;0
6;arms_factory;3090.00;9.95;1329.00;0.84;0
6;arms_factory;3083.00;9.95;1320.00;2.40;0
6;arms_factory;3084.00;9.95;1320.00;5.07;0
6;arms_factory;3073.00;10.07;1324.00;1.45;0
6;industrial_complex;3073.00;10.07;1324.00;4.47;0
6;industrial_complex;3081.00;10.12;1338.00;0.85;0
6;industrial_complex;3080.00;10.00;1321.00;3.51;0
6;industrial_complex;3080.00;10.00;1321.00;1.35;0
6;industrial_complex;3084.00;10.30;1334.00;1.46;0
6;industrial_complex;3100.00;10.00;1332.00;5.58;0
6;air_base;3073.00;10.07;1319.00;1.96;0
6;supply_node;3074.00;10.03;1319.00;0.26;0
6;supply_node;3090.00;10.30;1336.00;2.85;0
6;supply_node;3103.00;10.05;1339.00;5.79;0
6;supply_node;3104.00;9.85;1329.00;0.98;0
6;supply_node;3078.00;10.20;1333.00;5.02;0
6;supply_node;3087.00;9.95;1323.00;1.67;0
6;naval_base;3094.00;9.50;1323.00;0.64;17298
6;naval_base;3105.00;9.78;1327.00;-0.24;17298
6;naval_base;3080.00;9.50;1314.00;0.88;17298
6;naval_base;3107.00;9.80;1343.00;-3.79;19041
6;naval_base;3086.00;9.80;1343.00;-2.90;17142
6;bunker;3095.00;10.05;1332.00;3.58;0
6;bunker;3079.00;9.80;1315.00;5.14;0
6;bunker;3109.00;10.00;1336.00;1.52;0
6;bunker;3099.00;10.03;1332.00;4.19;0
6;bunker;3074.00;10.15;1331.00;2.03;0
6;bunker;3085.00;9.80;1317.00;5.05;0
6;coastal_bunker;3095.00;9.80;1324.00;0.64;0
6;coastal_bunker;3108.00;9.50;1327.00;-0.24;0
6;coastal_bunker;3083.00;9.80;1343.00;-2.90;0
6;coastal_bunker;3109.00;9.80;1343.00;-3.79;0
6;coastal_bunker;3078.00;9.80;1312.00;0.88;0
6;dockyard;3092.00;9.78;1323.00;0.64;0
6;anti_air_building;3101.00;10.03;1333.00;3.74;0
6;anti_air_building;3077.00;10.00;1319.00;0.48;0
6;anti_air_building;3079.00;10.20;1326.00;3.14;0
6;synthetic_refinery;3085.00;9.95;1341.00;5.81;0
6;fuel_silo;3077.00;9.90;1316.00;2.54;0
6;radar_station;3091.00;9.90;1328.00;0.63;0
6;rocket_site;3089.00;10.15;1338.00;1.59;0
6;nuclear_reactor;3089.00;10.15;1338.00;4.25;0
6;floating_harbor;3097.00;9.50;1314.00;-1.57;630
6;floating_harbor;3086.30;9.50;1350.79;0.24;1127
6;floating_harbor;3110.20;9.50;1348.60;-0.64;3395
6;floating_harbor;3101.30;9.50;1318.21;-3.39;5872
6;floating_harbor;3094.20;9.50;1313.40;-2.50;6870
7;arms_factory;3704.00;9.88;1320.00;0.84;0
7;arms_factory;3742.00;9.75;1314.00;2.40;0
7;arms_factory;3738.00;9.80;1316.00;5.07;0
7;arms_factory;3727.00;9.80;1316.00;1.45;0
7;arms_factory;3728.00;9.80;1317.00;4.47;0
7;arms_factory;3715.00;10.03;1320.00;0.85;0
7;industrial_complex;3707.00;9.82;1319.00;3.51;0
7;industrial_complex;3709.00;9.98;1320.00;1.35;0
7;industrial_complex;3734.00;9.85;1315.00;1.46;0
7;industrial_complex;3698.00;9.85;1321.00;5.58;0
7;industrial_complex;3732.00;9.82;1316.00;1.96;0
7;industrial_complex;3718.00;9.90;1317.00;6.08;0
7;air_base;3716.00;9.90;1323.00;6.18;0
7;supply_node;3699.00;9.88;1321.00;5.79;0
7;supply_node;3709.00;9.98;1320.00;0.98;0
7;supply_node;3716.00;9.95;1322.00;5.02;0
7;supply_node;3726.00;9.78;1315.00;1.67;0
7;supply_node;3739.00;9.80;1313.00;3.15;0
7;naval_base;3736.00;9.50;1311.00;1.25;19075
7;naval_base;3696.00;9.50;1318.00;-0.79;15398
7;naval_base;3716.00;9.50;1315.00;0.88;19081
7;naval_base;3722.00;9.50;1314.00;0.00;19081
7;naval_base;3720.00;9.80;1323.00;-3.93;14954
7;bunker;3726.00;9.82;1316.00;5.14;0
7;bunker;3738.00;9.80;1314.00;1.52;0
7;bunker;3711.00;9.95;1319.00;4.19;0
7;bunker;3719.00;9.82;1315.00;2.03;0
7;bunker;3698.00;9.80;1322.00;5.05;0
7;coastal_bunker;3723.00;9.50;1314.00;0.00;0
7;coastal_bunker;3735.00;9.75;1317.00;-2.90;0
7;coastal_bunker;3708.00;9.50;1328.00;-2.86;0
7;coastal_bunker;3703.00;9.50;1318.00;0.79;0
7;coastal_bunker;3712.00;9.80;1328.00;-2.47;0
7;dockyard;3718.00;9.82;1323.00;-3.93;0
7;anti_air_building;3707.00;9.98;1322.00;3.74;0
7;anti_air_building;3701.00;9.80;1319.00;0.48;0
7;anti_air_building;3703.00;9.85;1325.00;3.14;0
7;synthetic_refinery;3723.00;9.95;1319.00;5.81;0
7;fuel_silo;3717.00;9.98;1321.00;2.54;0
7;radar_station;3721.00;9.95;1319.00;0.63;0
7;rocket_site;3708.00;9.95;1321.00;1.59;0
7;nuclear_reactor;3712.00;10.03;1322.00;4.25;0
7;floating_harbor;3699.00;9.50;1331.00;0.00;746
7;floating_harbor;3703.12;9.50;1311.18;-3.73;1278
7;floating_harbor;3722.95;9.50;1328.95;-0.79;6859
7;floating_harbor;3726.00;9.50;1305.00;-3.14;6895
7;floating_harbor;3748.64;9.50;1309.79;-1.89;6902
8;arms_factory;3711.00;11.98;1279.00;5.07;0
8;arms_factory;3729.00;11.10;1283.00;1.45;0
8;arms_factory;3753.00;9.80;1293.00;4.47;0
8;arms_factory;3751.00;10.82;1284.00;0.85;0
8;arms_factory;3720.00;11.45;1282.00;3.51;0
8;arms_factory;3712.00;10.20;1290.00;1.35;0
8;industrial_complex;3741.00;11.10;1283.00;1.46;0
8;industrial_complex;3730.00;10.20;1289.00;5.58;0
8;industrial_complex;3761.00;9.70;1302.00;1.96;0
8;industrial_complex;3724.00;11.18;1283.00;6.08;0
8;industrial_complex;3716.00;10.78;1285.00;6.18;0
8;industrial_complex;3710.00;9.90;1298.00;4.02;0
8;air_base;3731.00;10.00;1291.00;0.41;0
8;supply_node;3748.00;10.40;1286.00;5.02;0
8;supply_node;3713.00;11.98;1279.00;1.67;0
8;supply_node;3744.00;9.80;1301.00;3.15;0
8;supply_node;3731.00;9.95;1295.00;0.91;0
8;supply_node;3717.00;9.95;1297.00;2.39;0
8;supply_node;3766.00;9.88;1296.00;5.32;0
8;supply_node;3734.00;9.80;1303.00;1.63;0
8;supply_node;3754.00;9.70;1299.00;4.56;0
8;supply_node;3708.00;10.10;1292.00;1.21;0
8;supply_node;3757.00;10.00;1291.00;3.80;0
8;supply_node;3721.00;10.57;1286.00;0.45;0
8;supply_node;3736.00;10.40;1286.00;1.93;0
8;naval_base;3724.00;9.50;1302.00;-3.73;19081
8;naval_base;3761.00;9.70;1304.00;-2.74;16098
8;naval_base;3758.00;9.50;1304.00;-3.46;19075
8;naval_base;3747.00;9.70;1308.00;-3.46;19075
8;naval_base;3731.00;9.73;1302.00;-1.89;19081
8;naval_base;3707.00;9.80;1300.00;-2.90;18352
8;naval_base;3727.00;9.75;1302.00;-2.62;19081
8;bunker;3720.00;10.10;1293.00;3.74;0
8;bunker;3720.00;11.78;1280.00;0.48;0
8;bunker;3725.00;9.95;1294.00;3.14;0
8;bunker;3754.00;9.90;1291.00;5.81;0
8;bunker;3738.00;9.80;1301.00;2.54;0
8;bunker;3734.00;10.03;1290.00;5.21;0
8;bunker;3753.00;10.03;1289.00;1.59;0
8;bunker;3710.00;10.05;1294.00;4.25;0
8;bunker;3765.00;9.80;1298.00;0.99;0
8;bunker;3745.00;9.80;1297.00;3.66;0
8;bunker;3719.00;10.05;1294.00;0.04;0
8;bunker;3756.00;9.70;1299.00;2.70;0
8;coastal_bunker;3718.00;9.80;1300.00;-3.73;0
8;coastal_bunker;3725.00;9.73;1302.00;-2.62;0
8;coastal_bunker;3750.00;9.70;1304.00;-3.46;0
8;coastal_bunker;3733.00;9.50;1306.00;-1.89;0
8;coastal_bunker;3760.00;9.70;1304.00;-4.02;0
8;coastal_bunker;3767.00;9.75;1304.00;-3.39;0
8;coastal_bunker;3704.00;9.80;1300.00;-2.90;0
8;dockyard;3708.00;9.80;1300.00;-2.16;0
8;anti_air_building;3768.00;9.80;1294.00;1.16;0
8;anti_air_building;3764.00;9.90;1291.00;5.28;0
8;anti_air_building;3750.00;9.75;1299.00;0.20;0
8;synthetic_refinery;3738.00;9.85;1298.00;3.22;0
8;fuel_silo;3749.00;9.73;1301.00;5.88;0
8;radar_station;3738.00;9.95;1291.00;4.07;0
8;rocket_site;3762.00;9.98;1292.00;0.11;0
8;nuclear_reactor;3709.00;11.82;1280.00;1.67;0
8;floating_harbor;3748.21;9.50;1313.64;-0.32;2702
8;floating_harbor;3723.53;9.50;1308.08;0.52;4624
8;floating_harbor;3722.88;9.50;1305.82;-0.59;5509
8;floating_harbor;3760.24;9.50;1309.43;0.40;6116
8;floating_harbor;3724.36;9.50;1306.21;1.25;6973
8;floating_harbor;3757.21;9.50;1308.64;-0.32;7001
8;floating_harbor;3704.30;9.50;1306.79;0.24;7072
9;arms_factory;3870.00;9.80;1293.00;4.47;0
9;arms_factory;3869.00;9.82;1295.00;0.85;0
9;arms_factory;3873.00;9.88;1298.00;3.51;0
9;arms_factory;3885.00;9.80;1297.00;1.35;0
9;arms_factory;3889.00;9.80;1295.00;1.46;0
9;arms_factory;3874.00;9.88;1297.00;5.58;0
9;industrial_complex;3868.00;9.82;1299.00;1.96;0
9;industrial_complex;3882.00;9.75;1295.00;6.08;0
9;industrial_complex;3866.00;9.78;1295.00;6.18;0
9;industrial_complex;3877.00;9.78;1295.00;4.02;0
9;industrial_complex;3870.00;9.85;1299.00;0.41;0
9;industrial_complex;3886.00;9.75;1295.00;3.07;0
9;air_base;3889.00;9.80;1296.00;6.09;0
9;supply_node;3889.00;9.80;1295.00;3.15;0
9;supply_node;3870.00;9.90;1296.00;0.91;0
9;supply_node;3880.00;9.80;1296.00;2.39;0
9;naval_base;3884.00;9.80;1298.00;-3.73;17160
9;naval_base;3894.00;9.53;1296.00;0.79;16809
9;naval_base;3867.00;9.80;1300.00;-3.14;19076
9;bunker;3883.00;9.80;1296.00;5.14;0
9;bunker;3871.00;9.85;1294.00;1.52;0
9;bunker;3886.00;9.75;1295.00;4.19;0
9;coastal_bunker;3866.00;9.57;1299.00;-3.14;0
9;coastal_bunker;3888.00;9.50;1292.00;0.79;0
9;coastal_bunker;3884.00;9.50;1294.00;0.46;0
9;dockyard;3879.00;9.57;1299.00;-2.16;0
9;anti_air_building;3880.00;9.80;1296.00;0.47;0
9;anti_air_building;3890.00;9.80;1296.00;2.04;0
9;anti_air_building;3894.00;9.78;1297.00;4.70;0
9;synthetic_refinery;3869.00;9.90;1297.00;2.54;0
9;fuel_silo;3882.00;9.80;1296.00;3.74;0
9;radar_station;3880.00;9.82;1297.00;2.16;0
9;rocket_site;3873.00;9.88;1296.00;3.14;0
9;nuclear_reactor;3871.00;9.90;1297.00;5.81;0
9;floating_harbor;3878.00;9.50;1286.00;-4.12;2655
9;floating_harbor;3875.88;9.50;1287.18;-2.55;3408
9;floating_harbor;3884.13;9.50;1287.74;-2.68;7012
10;arms_factory;2901.00;9.95;1265.00;3.51;0
10;arms_factory;2908.00;10.43;1254.00;1.35;0
10;arms_factory;2902.00;10.20;1260.00;1.46;0
10;arms_factory;2895.00;9.85;1269.00;5.58;0
10;arms_factory;2914.00;9.82;1282.00;1.96;0
10;arms_factory;2907.00;9.80;1270.00;6.08;0
10;industrial_complex;2910.00;10.43;1252.00;6.18;0
10;industrial_complex;2912.00;10.20;1258.00;4.02;0
10;industrial_complex;2913.00;9.85;1287.00;0.41;0
10;industrial_complex;2910.00;9.80;1288.00;3.07;0
10;industrial_complex;2898.00;9.85;1269.00;6.09;0
10;industrial_complex;2907.00;10.32;1257.00;2.47;0
10;air_base;2910.00;10.28;1257.00;5.13;0
10;supply_node;2907.00;10.38;1256.00;2.39;0
10;supply_node;2916.00;9.90;1293.00;5.32;0
10;supply_node;2889.00;9.90;1270.00;1.63;0
10;supply_node;2910.00;9.82;1286.00;4.56;0
10;supply_node;2915.00;9.82;1281.00;1.21;0
10;supply_node;2900.00;9.90;1269.00;3.80;0
10;supply_node;2911.00;9.90;1266.00;0.45;0
10;naval_base;2918.00;9.50;1279.00;0.00;19107
10;naval_base;2891.00;9.80;1274.00;-3.14;15895
10;naval_base;2916.00;9.78;1298.00;-2.68;19090
10;naval_base;2915.00;9.50;1272.00;-3.14;19107
10;naval_base;2900.00;9.80;1272.00;-2.82;15895
